"IDnum","clean_code","H","L","LH_L","W","area_LW","Perimeter1","Hue","PCof19WL","texture","Rectangularity1","LH_Circle","LW_Circle","Compactness Ellipse","BetaShape_a","BetaShape_b","Saturation","LH_area","Org.Filename","Org.Filename2","shape"
29,"GALAPA",0.5317749,0.8419768,NA,0.5317749,0.3416979,2.082785,1.03823,12.75952,0.3188758,0.8787879,NA,0.5453596,0.9513943,1.160394,1.120619,7.144295,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.5760894,0.8862914,NA,0.5760894,0.39472,2.1271,1.190774,16.40046,0.7670736,0.8815789,NA,0.6129079,0.9947091,1.360567,1.341508,4.209063,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.620404,0.930606,NA,0.620404,0.4006114,2.260043,1.092195,13.65143,0.4497486,0.793036,NA,0.5740988,0.9697479,1.303992,1.168347,8.860838,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.620404,0.930606,NA,0.620404,0.4104303,2.2822,1.07062,8.489649,0.3942925,0.8084145,NA,0.6055186,0.9792163,1.245274,1.244525,6.234659,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.5760894,0.930606,NA,0.5760894,0.4104303,2.104942,1.156182,10.93417,0.6724868,0.8708333,NA,0.5983755,0.9863393,1.319304,1.299926,10.89627,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.5760894,0.9749206,NA,0.5760894,0.4438145,2.304358,1.040506,13.67055,0.5856951,0.8968254,NA,0.5555469,0.9751179,1.251811,1.115659,7.642895,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.620404,1.019235,NA,0.620404,0.4830902,2.459459,1.150513,14.05285,0.3449312,0.8601398,NA,0.5502449,0.9758128,1.193025,1.176893,6.381483,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.6647186,1.06355,NA,0.6647186,0.5164744,2.503773,1.14156,10.76576,0.7222818,0.8167702,NA,0.6127166,0.9883299,1.383374,1.292362,10.6171,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.7090331,1.019235,NA,0.7090331,0.5302209,2.548088,1.232088,10.58077,0.4365267,0.8292342,NA,0.6291887,0.9877433,1.280391,1.273034,10.24999,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
29,"GALAPA",0.7090331,1.019235,NA,0.7090331,0.5341485,2.548088,1.234078,15.65973,1.612246,0.8242424,NA,0.6559654,0.9790783,1.476512,1.278396,8.279943,NA,"GALAPE_LW_Amy1",NA,0.0297728962292792
30,"GALMUR",0.620404,0.9749206,NA,0.620404,0.4654161,2.37083,0.9628866,18.776,0.3372239,0.8681319,NA,0.6346357,0.9906703,1.412024,1.378877,2.808516,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.620404,1.107864,NA,0.620404,0.502728,2.681031,1.390332,18.37572,1.262112,0.8205128,NA,0.4884743,0.9668957,1.196043,1.154072,9.511649,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.6647186,1.019235,NA,0.6647186,0.5105831,2.459459,1.122334,14.81273,1.327651,0.8441558,NA,0.6227703,0.985625,1.335059,1.289956,4.043853,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.6647186,1.019235,NA,0.6647186,0.5145107,2.437301,0.5961931,23.19003,0.5040414,0.8506494,NA,0.6859437,0.991007,1.406837,1.378977,3.839125,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.5760894,1.152179,NA,0.5760894,0.5341485,2.747503,1.097362,20.08397,0.4245021,0.9066667,NA,0.4728389,0.9647385,1.215789,1.163616,5.349676,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.7090331,1.107864,NA,0.7090331,0.5498587,2.548088,0.8506138,18.04627,0.3773971,0.7791865,NA,0.586986,0.9842941,1.406899,1.333982,3.758965,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.620404,1.107864,NA,0.620404,0.5537863,2.61456,1.11545,19.20535,0.5254257,0.9038461,NA,0.5714513,0.991286,1.341709,1.3314,5.887192,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.6647186,1.196493,NA,0.6647186,0.5852068,2.880447,1.052939,14.19876,0.5537503,0.8186813,NA,0.4812953,0.9195706,1.08598,1.056356,7.402393,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.7533477,1.196493,NA,0.7533477,0.6559029,2.946919,1.211372,20.09794,1.252199,0.8028846,NA,0.5891361,0.9820861,1.347932,1.220837,5.775961,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
30,"GALMUR",0.9749206,1.06355,NA,0.9749206,0.7049974,3.168492,0.8790735,13.80479,1.262849,0.7463915,NA,0.7469233,0.9133723,1.228188,1.175673,4.651295,NA,"GALMUR_LW_Amy1",NA,0.0393961385388555
32,"GILTRI",0.7090331,1.06355,NA,0.7090331,0.5400398,2.503773,0.9531332,18.06763,0.412743,0.7971014,NA,0.6256199,0.986578,1.586544,1.369881,23.3999,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.8419768,1.06355,NA,0.8419768,0.6264462,2.548088,0.997397,16.69624,0.05799269,0.8137755,NA,0.7534958,0.9922273,1.618745,1.46692,26.43643,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.7533477,1.196493,NA,0.7533477,0.6343013,2.769661,0.9788066,17.43814,0.1642561,0.7764423,NA,0.585627,0.9712227,1.482636,1.354339,24.82151,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.7976623,1.196493,NA,0.7976623,0.6951785,2.880447,1.005838,18.89315,0.6182783,0.8039959,NA,0.5961588,0.9769418,1.591639,1.250764,23.65402,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.930606,1.152179,NA,0.930606,0.7815849,3.124177,0.9629259,18.66493,0.8998225,0.796,NA,0.7989399,0.9741489,1.85667,1.683774,18.73213,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.8419768,1.506695,NA,0.8419768,0.9347599,3.456537,1.057721,16.26121,0.1788685,0.8013468,NA,0.5294633,0.9737619,1.2614,1.257023,28.82389,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.930606,1.418066,NA,0.930606,0.9406512,3.367907,0.9850121,18.77933,0.3122844,0.7870177,NA,0.6146149,0.9877521,1.396047,1.245041,22.81219,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.8862914,1.728268,NA,0.8862914,1.025094,3.722424,1.039163,21.32711,1.507229,0.7282944,NA,0.4765786,0.9477255,1.684119,1.599017,16.20508,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.9749206,1.462381,NA,0.9749206,1.068297,3.58948,0.9921526,18.71259,1.432019,0.8095238,NA,0.6195496,0.9903855,1.514497,1.416537,17.2544,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
32,"GILTRI",0.9749206,1.728268,NA,0.9749206,1.211653,3.988311,1.025546,22.48698,0.462888,0.778478,NA,0.5181147,0.9861695,1.578319,1.553269,19.50875,NA,"GILTRI_LW_Amy1",NA,0.0333890051869702
35,"HYPGLA",0.4874603,3.766738,NA,0.4874603,1.150776,7.732893,0.4873886,NA,NA,NA,NA,0.1001118,0.9373883,1.457441,1.216383,10.80717,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.620404,3.412222,NA,0.620404,1.496401,7.156803,0.6912468,NA,NA,NA,NA,0.1573133,0.9422029,1.674116,1.203948,12.08619,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.5760894,3.678109,NA,0.5760894,1.504256,7.777207,0.7027275,NA,NA,NA,NA,0.1325666,0.9484887,1.655075,1.220916,11.59001,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.5760894,4.564401,NA,0.5760894,1.508184,9.195273,0.353077,NA,NA,NA,NA,0.1083473,0.9608189,2.562737,2.272835,8.94695,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.7090331,3.722424,NA,0.7090331,1.692779,7.932308,0.8254681,NA,NA,NA,NA,0.1538905,0.9229542,1.787162,1.230601,12.94585,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.5760894,5.184805,NA,0.5760894,1.814534,10.52471,0.2917466,NA,NA,NA,NA,0.1047686,0.9571459,2.701248,2.602953,7.866309,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.620404,5.450692,NA,0.620404,1.851846,10.90138,0.09473216,NA,NA,NA,NA,0.09763802,0.9238682,3.565173,2.673874,6.239557,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.6647186,5.495007,NA,0.6647186,2.008948,11.05649,0.2398668,NA,NA,NA,NA,0.1070333,0.9349353,3.851019,3.019533,7.711797,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.7090331,5.893838,NA,0.7090331,2.13463,11.89846,0.4325704,NA,NA,NA,NA,0.1084399,0.9223729,5.461268,3.470887,8.600293,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
35,"HYPGLA",0.7090331,5.627951,NA,0.7090331,2.169978,11.43316,0.2062526,NA,NA,NA,NA,0.1125394,0.8913805,5.344598,3.449637,6.605608,NA,"HYPGLA_LW_Amy1",NA,0.171446886743429
38,"LASCAL",0.5760894,3.58948,NA,0.5760894,0.7972952,7.51132,-1.066328,NA,NA,NA,NA,0.07171549,0.736178,1.282555,0.8491275,21.55506,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
38,"LASCAL",0.4874603,2.969076,NA,0.4874603,0.960289,6.381298,-1.130996,NA,NA,NA,NA,0.1187647,0.9158582,1.364937,1.07977,21.4594,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
38,"LASCAL",0.8419768,3.234964,NA,0.8419768,1.054551,7.400533,-1.00295,NA,NA,NA,NA,0.108971,0.7788395,1.335711,0.9195077,18.89165,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
38,"LASCAL",0.4874603,3.367907,NA,0.4874603,1.109536,7.245432,-1.076618,NA,NA,NA,NA,0.1231539,0.9194615,1.644202,1.227055,19.21017,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
38,"LASCAL",0.930606,3.633795,NA,0.930606,1.1115,7.865836,-0.8987191,NA,NA,NA,NA,0.1007706,0.7164127,1.485225,0.9639304,17.56314,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
38,"LASCAL",0.5760894,2.924762,NA,0.5760894,1.138993,6.20404,-1.073001,NA,NA,NA,NA,0.1523059,0.9205892,1.432463,1.097397,19.75298,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
38,"LASCAL",0.7976623,4.032626,NA,0.7976623,1.162558,9.018015,-0.8615294,NA,NA,NA,NA,0.07912886,0.6280312,1.212974,0.854397,18.19818,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
38,"LASCAL",0.5760894,3.234964,NA,0.5760894,1.217544,6.735815,-0.8651181,NA,NA,NA,NA,0.1447435,0.9336614,1.66554,1.146783,18.65275,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
38,"LASCAL",0.8862914,3.412222,NA,0.8862914,1.294132,7.688578,-0.9784946,NA,NA,NA,NA,0.1209026,0.8258788,1.476662,1.073614,18.27565,NA,"LASCAL_LW_Amy1",NA,0.148224287906511
40,"LINDIC",0.620404,1.152179,NA,0.620404,0.4968366,2.636717,0.2774748,12.30214,0.1705232,0.8002623,NA,0.4465678,0.9494711,1.183677,1.072406,6.865291,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.620404,1.152179,NA,0.620404,0.5223658,2.747503,0.412631,12.1397,0.07386443,0.8184615,NA,0.4992189,0.9561628,1.394402,1.227279,8.159126,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.6647186,1.285123,NA,0.6647186,0.5871706,2.836133,0.6535666,12.3445,0.09817283,0.7627551,NA,0.4834065,0.9573942,1.85621,1.569928,8.142596,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.6647186,1.196493,NA,0.6647186,0.6068084,2.813975,0.3708135,10.97379,0.169747,0.8489011,NA,0.5074848,0.9897527,1.366257,1.251798,8.942432,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.7090331,1.285123,NA,0.7090331,0.6185911,2.902604,0.5081516,11.11655,0.1091222,0.75,NA,0.5229806,0.9605871,1.916778,1.726037,9.135631,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.7533477,1.240808,NA,0.7533477,0.6343013,2.946919,0.7660561,14.05946,0.2600704,0.7476852,NA,0.4765245,0.8830783,1.036593,1.019411,7.074097,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.6647186,1.55101,NA,0.6647186,0.6794683,3.34575,0.6639624,12.22169,0.6349187,0.7268907,NA,0.3545733,0.9232489,1.683015,1.240379,8.808909,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.7533477,1.418066,NA,0.7533477,0.7010699,3.168492,0.7107301,11.18887,0.2211191,0.7197581,NA,0.4777907,0.9643725,2.070426,1.704876,8.11874,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.7533477,1.418066,NA,0.7533477,0.708925,3.190649,0.544812,11.32951,0.1717925,0.7278226,NA,0.4569243,0.957957,1.780687,1.379423,9.498677,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
40,"LINDIC",0.7976623,1.462381,NA,0.7976623,0.8463897,3.34575,0.7397637,10.67806,0.1413379,0.7922794,NA,0.5042298,0.9816361,1.504513,1.407964,14.16072,NA,"LINDIC_LW_Amy1",NA,0.0510326920986906
42,"LOMMAR",4.608716,7.577792,NA,4.608716,26.04759,17.45994,1.281776,27.39318,1.522521,0.75751,NA,0.6236919,0.9966136,1.602063,1.552228,28.79126,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",4.209884,8.72997,NA,4.209884,28.16455,19.54273,1.196154,23.32993,0.5939881,0.7784412,NA,0.4708536,0.9989498,1.532718,1.524873,26.61823,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",4.65303,8.020937,NA,4.65303,30.19314,19.18821,1.259756,29.79782,0.5828135,0.8213141,NA,0.5721326,0.9985963,1.406432,1.400048,30.40652,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",5.849524,8.862914,NA,5.849524,40.43033,21.29315,1.279435,29.24169,1.897008,0.7897503,NA,0.6612952,0.9993627,1.503475,1.473952,25.4569,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",5.495007,9.616261,NA,5.495007,41.77748,22.60043,1.175224,26.09207,0.8382599,0.8007377,NA,0.5680299,0.9994842,1.482571,1.46276,22.59448,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",5.760894,9.970778,NA,5.760894,45.34174,23.59751,1.219915,27.59116,1.326858,0.8042961,NA,0.5688648,0.9990551,1.427592,1.425727,23.24688,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",5.760894,9.79352,NA,5.760894,45.44779,23.7083,1.201193,25.92044,0.7074623,0.8154687,NA,0.5702389,0.9981117,1.439588,1.411883,24.74849,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",5.893838,10.01509,NA,5.893838,47.16413,24.77184,1.234418,28.72942,0.9691211,0.8086532,NA,0.5815381,0.9979609,1.44311,1.422584,24.63542,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",6.115411,9.926464,NA,6.115411,47.74541,25.72461,1.240712,29.42126,1.09749,0.7958168,NA,0.6020077,0.9942394,1.508982,1.484576,21.88714,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
42,"LOMMAR",5.893838,10.28098,NA,5.893838,48.60947,24.39517,1.248206,30.7429,1.438264,0.8117867,NA,0.5713121,0.9987754,1.419088,1.386481,21.90514,NA,"LOMMAR_LW_Amy1",NA,0.0409206308169273
46,"MICDOU",0.8419768,6.780129,NA,0.8419768,2.827845,14.42439,0.3028037,NA,NA,NA,NA,0.09561407,0.9423845,2.169821,1.813405,37.56164,NA,"MICDOU_LW_Amy1",NA,0.166405576274013
46,"MICDOU",0.7533477,6.115411,NA,0.7533477,2.863193,13.05064,0.3119878,NA,NA,NA,NA,0.1061356,0.9392599,2.070466,1.611048,37.4112,NA,"MICDOU_LW_Amy1",NA,0.166405576274013
46,"MICDOU",0.7976623,6.425613,NA,0.7976623,2.873012,13.13927,0.305044,NA,NA,NA,NA,0.105017,0.9021642,2.232939,1.794275,39.23261,NA,"MICDOU_LW_Amy1",NA,0.166405576274013
46,"MICDOU",0.7533477,6.071096,NA,0.7533477,2.92407,12.6075,0.3122905,NA,NA,NA,NA,0.11902,0.9660878,2.255253,1.766607,36.95661,NA,"MICDOU_LW_Amy1",NA,0.166405576274013
46,"MICDOU",0.8419768,6.20404,NA,0.8419768,3.348247,12.96201,0.3287836,NA,NA,NA,NA,0.1359261,0.96282,2.595572,2.026346,40.64793,NA,"MICDOU_LW_Amy1",NA,0.166405576274013
46,"MICDOU",1.196493,5.229119,NA,1.196493,4.169107,11.18943,-0.07287183,NA,NA,NA,NA,0.1887331,0.9402148,1.582303,1.172629,38.41389,NA,"MICDOU_LW_Amy1",NA,0.166405576274013
46,"MICDOU",1.816897,6.780129,NA,1.816897,4.546154,16.37423,-0.1158661,NA,NA,NA,NA,0.1318236,0.7345303,1.941179,1.785483,37.13774,NA,"MICDOU_LW_Amy1",NA,0.166405576274013
48,"MIMGUT",0.3545166,0.4431457,NA,0.3545166,0.1099717,1.107864,0.9523566,10.52475,0.01321058,0.8888889,NA,0.6900846,0.9762103,1.286407,1.217387,23.12313,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.3545166,0.4874603,NA,0.3545166,0.1197907,1.196493,1.08482,11.50603,0.01525933,0.8714285,NA,0.6700115,0.9818616,1.327518,1.296613,18.5165,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.310202,0.4874603,NA,0.310202,0.1237182,1.174336,0.8941096,8.834494,0.03391396,1.05,NA,0.6887438,0.9897662,1.222305,1.183725,14.16038,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.3545166,0.5317749,NA,0.3545166,0.1315733,1.262965,1.034793,10.52402,0.07161135,0.8701299,NA,0.6027551,0.9807431,1.419874,1.280899,17.7894,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.3545166,0.5317749,NA,0.3545166,0.1492474,1.351594,0.9831947,11.16531,0.1181018,0.987013,NA,0.6374168,0.9827192,1.364688,1.22956,18.92056,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.3545166,0.5760894,NA,0.3545166,0.1512112,1.329437,1.082061,12.98705,0.02397352,0.9166667,NA,0.6485344,0.9851698,1.406362,1.337034,22.82648,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.3988311,0.5760894,NA,0.3988311,0.1590663,1.329437,0.8202508,11.96911,0.1540555,0.8544507,NA,0.7079279,0.9939028,1.411936,1.374219,14.00675,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.4431457,0.5760894,NA,0.4431457,0.1610301,1.351594,0.9469098,9.282255,0.03666997,0.8683551,NA,0.6916475,0.9818345,1.703548,1.621519,17.24936,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.4874603,0.620404,NA,0.4874603,0.2003057,1.528853,0.9111273,12.80869,0.4013067,0.7913957,NA,0.7055309,0.9514436,1.679251,1.355776,15.38816,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
48,"MIMGUT",0.3988311,0.6647186,NA,0.3988311,0.2022695,1.506695,0.9621201,9.017308,0.03436151,0.9196429,NA,0.6035668,0.9993814,1.49005,1.462761,18.13796,NA,"MIMGUT_LW_Amy1",NA,0.0244375320031869
49,"NASPUL",1.196493,6.647186,NA,1.196493,5.797082,13.5381,1.084674,20.78631,0.7305267,0.7620031,NA,0.1670611,0.9948774,1.533325,1.520698,22.87955,NA,"NASPUL_LW_Amy1",NA,0.157700786192583
49,"NASPUL",1.240808,6.735815,NA,1.240808,6.207512,13.58242,1.072176,21.32859,1.011501,0.775325,NA,0.1794303,0.9976276,1.540818,1.539975,23.42983,NA,"NASPUL_LW_Amy1",NA,0.157700786192583
50,"NAVJEP",0.8419768,1.905527,NA,0.8419768,1.029021,3.877525,1.34529,39.26366,0.8620092,0.6931217,NA,0.4339375,0.9886761,1.902834,1.898508,8.762944,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",0.7976623,1.994156,NA,0.7976623,1.097754,4.143413,1.347077,36.14666,0.5385146,0.7473262,NA,0.3867478,0.9915588,1.735602,1.572473,10.41407,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",0.9749206,2.260043,NA,0.9749206,1.398212,4.586558,1.374739,39.71108,0.4679116,0.6780952,NA,0.4263685,0.9737246,2.178617,1.797512,9.874866,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",0.930606,2.1271,NA,0.930606,1.466945,4.630873,1.407661,35.36153,0.6263668,0.7946808,NA,0.426313,0.9923213,1.712074,1.557601,12.08862,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",0.930606,2.304358,NA,0.930606,1.486582,4.697344,1.341152,33.67734,0.4369313,0.7421569,NA,0.4040204,0.9933218,1.708127,1.581519,12.14949,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",0.930606,2.304358,NA,0.930606,1.496401,4.808131,1.434723,39.85514,0.9514824,0.7514879,NA,0.3811821,0.9909126,1.704262,1.578769,11.28938,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",1.019235,2.260043,NA,1.019235,1.518003,4.741659,1.35389,39.32258,0.6614242,0.7039407,NA,0.438094,0.9811017,1.901023,1.88563,11.54216,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",0.9749206,2.171414,NA,0.9749206,1.537641,4.542243,1.295983,39.64257,0.6096346,0.7767857,NA,0.4500157,0.9915383,1.557964,1.450597,12.15974,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",1.019235,2.171414,NA,1.019235,1.571025,4.763816,1.284999,35.9634,1.161481,0.7575758,NA,0.4638901,0.9844472,1.791356,1.559416,7.868049,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
50,"NAVJEP",1.019235,2.348672,NA,1.019235,1.66725,4.963232,1.347295,39.38006,1.718435,0.7421328,NA,0.4106834,0.9790103,1.554779,1.371723,10.57841,NA,"NAVJEP_LW_Amy1",NA,0.07445128279767
54,"RIGLEP",0.4431457,4.785974,NA,0.4431457,1.486582,9.660577,1.315891,NA,NA,NA,NA,0.07997995,0.948573,1.380186,1.304894,9.961967,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.4431457,5.406378,NA,0.4431457,1.527822,10.99001,1.274391,NA,NA,NA,NA,0.06192091,0.9560339,1.398358,1.331371,11.63639,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.5317749,4.918917,NA,0.5317749,1.818461,10.14804,1.109159,NA,NA,NA,NA,0.0870525,0.952875,1.442223,1.369072,13.5589,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.6647186,5.450692,NA,0.6647186,1.82828,11.2559,1.29324,NA,NA,NA,NA,0.0736758,0.8618597,1.29173,1.203598,12.38568,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.6647186,5.096176,NA,0.6647186,1.859701,10.56903,1.243429,NA,NA,NA,NA,0.09806765,0.8889691,1.755028,1.616043,13.13183,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.5760894,5.14049,NA,0.5760894,2.15034,10.41392,1.352825,NA,NA,NA,NA,0.1031777,0.9425666,1.496786,1.397985,12.81773,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.620404,5.849524,NA,0.620404,2.211218,11.8763,1.29647,NA,NA,NA,NA,0.08584698,0.8899545,1.757855,1.520245,11.82037,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.7090331,5.760894,NA,0.7090331,2.250493,11.49963,1.292109,NA,NA,NA,NA,0.09336931,0.9213842,1.842918,1.594171,11.54292,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.7090331,5.362063,NA,0.7090331,2.476328,10.9457,1.206778,NA,NA,NA,NA,0.1054813,0.899949,1.429714,1.401443,11.6094,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
54,"RIGLEP",0.930606,5.716579,NA,0.930606,2.717873,11.69905,1.250042,NA,NA,NA,NA,0.1033888,0.7845834,1.465122,1.390952,16.0102,NA,"RIGLEP_LW_Amy1",NA,0.179505174671448
55,"SIDDIP",2.215729,3.013391,NA,2.215729,4.709147,7.533477,1.444678,24.30872,0.5155378,0.7682631,NA,0.7036886,0.9721482,1.79346,1.413333,25.12336,NA,"SIDDIP_LH_Amy1",NA,0.0141581766228091
55,"SIDDIP",2.260043,2.791818,NA,2.260043,4.709147,7.201118,1.292634,19.76426,0.4182012,0.7879241,NA,0.7703199,0.9963537,1.433643,1.389345,27.01635,NA,"SIDDIP_LW_Amy1",NA,0.0141581766228091
57,"SISBEL",1.639639,1.949841,NA,1.639639,2.385994,5.029704,1.365229,NA,NA,NA,NA,0.8691515,0.9940392,1.588579,1.563839,2.474593,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
57,"SISBEL",1.639639,1.949841,NA,1.639639,2.385994,5.029704,1.365229,5.2953,0.06965391,0.7848837,NA,0.8691515,0.9940392,1.588579,1.563839,2.474593,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
57,"SISBEL",1.728268,1.994156,NA,1.728268,2.387958,4.941075,1.387527,NA,NA,NA,NA,0.8396165,0.9890687,1.705776,1.590575,3.104286,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
57,"SISBEL",1.728268,1.994156,NA,1.728268,2.387958,4.941075,1.387527,5.139978,0.1142264,0.8078758,NA,0.8396165,0.9890687,1.705776,1.590575,3.104286,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
57,"SISBEL",1.595325,2.03847,NA,1.595325,2.387958,5.206962,1.422131,NA,NA,NA,NA,0.7596235,0.9931962,1.601856,1.513132,4.444644,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
57,"SISBEL",1.595325,2.03847,NA,1.595325,2.387958,5.206962,1.422131,5.777521,0.124883,0.8073851,NA,0.7596235,0.9931962,1.601856,1.513132,4.444644,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
57,"SISBEL",1.506695,2.1271,NA,1.506695,2.409559,5.14049,1.424993,NA,NA,NA,NA,0.6962049,0.9924917,1.508608,1.484587,3.18861,NA,"SISBEL_LH_Amy1",NA,0.0113789787810636
